-0.599,-0.219,0.770,1288.718,0.000
-0.506,-0.212,0.836,1176.748,1.000
-0.533,-0.213,0.819,1320.423,2.000
-0.576,-0.038,0.816,1507.501,3.000
-0.555,-0.279,0.784,1583.695,4.000
-0.341,0.075,0.937,850.470,5.000
-0.514,-0.167,0.841,1117.086,6.000
-0.656,-0.208,0.725,1362.849,7.000
-0.611,-0.094,0.786,1345.519,8.000
-0.577,-0.066,0.814,1363.417,9.000
-0.550,-0.198,0.811,1264.435,10.000
-0.524,-0.233,0.819,1036.905,11.000
-0.539,-0.342,0.770,1333.511,12.000
-0.645,-0.002,0.764,1575.690,13.000
0.748,0.233,-0.621,-1757.924,14.000
-0.530,-0.070,0.845,1307.946,15.000
-0.678,-0.202,0.706,1633.550,16.000
-0.367,0.006,0.930,736.800,17.000
-0.562,-0.159,0.812,1214.446,18.000
-0.521,-0.185,0.833,1554.384,19.000
-0.549,-0.170,0.819,1632.589,20.000
-0.371,-0.191,0.909,1220.965,21.000
-0.659,-0.111,0.744,1790.975,22.000
-0.580,-0.081,0.810,1736.517,23.000
-0.625,-0.092,0.776,1819.795,24.000
-0.546,0.148,0.825,1506.508,25.000
-0.466,-0.236,0.853,1494.705,26.000
-0.548,-0.194,0.814,1769.341,27.000
-0.470,-0.092,0.878,1486.391,28.000
0.695,0.374,-0.614,-1866.992,29.000
-0.215,0.122,0.969,705.497,30.000
-0.504,-0.152,0.850,1508.198,31.000
-0.470,-0.442,0.764,1643.680,32.000
-0.462,-0.128,0.877,1353.376,33.000
-0.568,-0.237,0.788,1708.401,34.000
-0.549,-0.210,0.809,1335.209,35.000
-0.640,-0.255,0.724,1510.112,36.000
-0.534,-0.182,0.825,1254.709,37.000
-0.573,-0.289,0.767,1792.985,38.000
0.721,0.263,-0.641,-2002.341,39.000
-0.604,-0.283,0.745,1914.310,40.000
-0.621,-0.247,0.744,1919.231,41.000
-0.589,-0.122,0.799,1217.186,42.000
-0.369,-0.111,0.923,596.209,43.000
-0.373,-0.083,0.924,603.275,44.000
-0.458,-0.078,0.886,875.730,45.000
-0.572,-0.194,0.797,1218.401,46.000
-0.507,-0.207,0.837,834.396,47.000
-0.528,-0.195,0.826,914.013,48.000
-0.515,-0.232,0.825,1018.372,49.000
-0.456,-0.294,0.840,802.014,50.000
-0.476,-0.343,0.810,881.077,51.000
-0.496,-0.115,0.861,1017.995,52.000
-0.582,-0.140,0.801,1374.161,53.000
-0.534,-0.217,0.817,1379.535,54.000
-0.560,-0.159,0.813,1278.945,55.000
-0.633,-0.212,0.744,1517.431,56.000
-0.404,-0.023,0.914,676.400,57.000
-0.652,-0.172,0.739,1540.643,58.000
-0.618,-0.204,0.759,1573.687,59.000
-0.621,-0.177,0.763,1568.079,60.000
-0.584,-0.238,0.776,1488.180,61.000
0.747,-0.602,0.282,-1580.184,62.000
0.783,-0.597,-0.175,-1778.322,63.000
-0.649,0.751,0.118,1556.002,64.000
0.789,-0.611,-0.060,-1778.953,65.000
