0.687,-0.652,-0.320,-1687.427,0.000
-0.438,0.754,0.489,1280.960,1.000
-0.460,0.743,0.486,1291.017,2.000
-0.618,0.731,0.289,1554.714,3.000
0.783,-0.271,-0.560,-1860.816,4.000
-0.316,0.765,0.562,963.026,5.000
0.799,-0.407,-0.443,-1833.544,6.000
-0.602,0.493,0.628,1516.201,7.000
-0.322,0.700,0.638,985.443,8.000
-0.554,0.488,0.674,1455.362,9.000
-0.561,0.694,0.452,1440.184,10.000
-0.138,0.846,0.515,579.304,11.000
0.784,-0.463,-0.415,-1841.312,12.000
0.946,-0.309,-0.097,-2011.164,13.000
-0.381,0.533,0.755,1187.299,14.000
-0.431,0.704,0.565,1149.020,15.000
0.958,-0.287,-0.002,-1989.091,16.000
-0.553,0.685,0.474,1467.067,17.000
-0.477,0.580,0.661,1325.769,18.000
-0.087,0.679,0.729,586.150,19.000
-0.547,0.775,0.318,1487.333,20.000
-0.513,0.733,0.446,1525.005,21.000
0.771,-0.573,-0.278,-1967.904,22.000
-0.263,0.780,0.568,985.828,23.000
0.834,-0.219,-0.507,-1903.394,24.000
0.803,-0.091,-0.589,-1895.861,25.000
0.772,-0.577,-0.266,-1815.716,26.000
0.981,-0.196,0.015,-2176.843,27.000
0.885,-0.275,-0.376,-2029.848,28.000
-0.637,0.688,0.348,1502.503,29.000
-0.170,0.843,0.510,609.775,30.000
0.946,-0.317,0.062,-1941.106,31.000
0.827,-0.519,-0.218,-1708.917,32.000
-0.660,0.193,0.726,1830.261,33.000
0.954,-0.301,-0.006,-1967.863,34.000
0.929,-0.369,0.033,-1872.023,35.000
0.965,-0.122,-0.232,-2127.123,36.000
0.952,-0.289,0.103,-1879.056,37.000
0.950,-0.313,-0.003,-1947.834,38.000
0.973,-0.226,0.033,-2058.125,39.000
0.916,-0.335,-0.222,-1955.653,40.000
0.904,-0.089,-0.419,-2205.468,41.000
0.697,-0.581,-0.421,-1506.158,42.000
0.848,-0.499,-0.181,-1783.362,43.000
0.833,-0.474,-0.286,-1841.680,44.000
0.686,-0.363,-0.631,-1681.824,45.000
-0.624,0.220,0.750,1643.501,46.000
0.874,-0.458,-0.163,-1937.207,47.000
0.786,-0.431,-0.443,-1814.325,48.000
0.952,-0.225,-0.206,-2187.068,49.000
0.726,-0.531,-0.437,-1607.935,50.000
-0.409,0.559,0.722,937.965,51.000
0.723,-0.612,-0.319,-1551.921,52.000
0.892,-0.308,-0.331,-2138.034,53.000
-0.487,0.565,0.666,1070.957,54.000
0.827,-0.198,-0.526,-1988.185,55.000
0.936,-0.323,-0.139,-2175.163,56.000
-0.520,0.724,0.453,1091.957,57.000
0.837,-0.406,-0.366,-1875.307,58.000
0.862,-0.317,-0.395,-1983.747,59.000
0.875,-0.359,-0.326,-1900.231,60.000
0.818,-0.322,-0.477,-1964.863,61.000
0.719,-0.603,-0.345,-1489.025,62.000
0.925,-0.194,-0.326,-2332.579,63.000
0.739,-0.613,-0.280,-1489.269,64.000
0.846,-0.130,-0.517,-1878.201,65.000
0.938,-0.227,-0.263,-2185.673,66.000
0.960,0.104,-0.262,-2534.925,67.000
0.957,-0.253,-0.142,-3121.687,68.000
0.974,-0.065,-0.219,-2990.075,69.000
0.987,-0.161,-0.010,-3205.516,70.000
0.980,-0.164,-0.113,-3052.163,71.000
0.921,-0.389,-0.039,-3055.572,72.000
0.904,-0.238,-0.355,-2686.417,73.000
-0.651,0.672,0.352,2003.300,74.000
1.000,0.030,0.011,-3137.642,75.000
0.962,-0.154,-0.228,-2691.270,76.000
-0.548,0.694,0.467,863.622,77.000
-0.577,0.013,0.816,1293.436,78.000
0.848,-0.258,-0.463,-2002.072,79.000
0.663,-0.523,-0.536,-1371.526,80.000
0.920,-0.242,-0.310,-2259.850,81.000
-0.638,0.322,0.699,1318.619,82.000
0.898,-0.436,-0.057,-2043.768,83.000
0.979,-0.166,-0.118,-2465.830,84.000
0.886,-0.457,-0.078,-2009.675,85.000
-0.668,0.173,0.724,1361.887,86.000
0.993,0.054,-0.105,-2816.026,87.000
-0.599,-0.219,0.770,1288.536,88.000
-0.507,-0.210,0.836,1179.440,89.000
-0.533,-0.213,0.819,1320.803,90.000
-0.577,-0.039,0.816,1508.373,91.000
-0.558,-0.274,0.783,1589.525,92.000
-0.346,0.077,0.935,860.022,93.000
-0.512,-0.171,0.842,1110.849,94.000
0.709,0.118,-0.695,-1498.926,95.000
-0.611,-0.097,0.786,1344.071,96.000
-0.581,-0.056,0.812,1372.733,97.000
-0.550,-0.198,0.811,1264.415,98.000
-0.524,-0.233,0.819,1037.005,99.000
-0.542,-0.334,0.771,1342.889,100.000
-0.666,0.037,0.745,1621.279,101.000
0.746,0.234,-0.623,-1753.049,102.000
-0.581,-0.065,0.812,1417.426,103.000
-0.680,-0.200,0.706,1636.651,104.000
-0.376,0.005,0.927,755.777,105.000
-0.562,-0.154,0.813,1212.909,106.000
-0.522,-0.185,0.832,1556.422,107.000
-0.548,-0.170,0.819,1631.503,108.000
-0.371,-0.191,0.909,1220.965,109.000
-0.660,-0.107,0.744,1791.469,110.000
-0.653,0.039,0.756,1816.995,111.000
-0.550,0.158,0.820,1509.451,112.000
-0.470,-0.229,0.853,1500.158,113.000
-0.548,-0.194,0.814,1769.426,114.000
0.700,0.392,-0.597,-1878.708,115.000
-0.215,0.123,0.969,707.436,116.000
-0.523,-0.177,0.834,1563.663,117.000
-0.470,-0.442,0.764,1643.101,118.000
-0.462,-0.128,0.877,1353.376,119.000
-0.568,-0.237,0.788,1708.794,120.000
-0.549,-0.209,0.809,1334.926,121.000
-0.640,-0.256,0.724,1510.009,122.000
-0.542,-0.167,0.823,1268.973,123.000
-0.579,-0.290,0.762,1807.727,124.000
0.724,0.258,-0.640,-2006.543,125.000
-0.605,-0.286,0.744,1916.319,126.000
-0.621,-0.247,0.744,1919.231,127.000
-0.591,-0.120,0.798,1220.168,128.000
-0.369,-0.111,0.923,596.209,129.000
-0.373,-0.083,0.924,603.089,130.000
